learning_rate,max_depth,n_estimators,num_leaves,Accuracy,AUC,Precision,Recall,F1,ModelSize_KB
0.08,4,50,14,0.984972635114124,0.9976160519068842,0.9817943441317047,0.926371337749174,0.953277955477493,83.48828125
0.08,4,50,16,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.08,4,50,18,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.08,4,50,20,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.08,4,50,22,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.08,4,50,24,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.08,4,50,26,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.08,4,50,28,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.08,4,50,30,0.984972635114124,0.997618789796194,0.9817943441317047,0.926371337749174,0.953277955477493,86.19140625
0.05,5,60,16,0.9849000767046043,0.9979912950242378,0.9789311238384472,0.9287436776749503,0.9531772306505528,115.34765625
0.05,5,60,14,0.984819744179779,0.9978857266554249,0.9813367191130585,0.9258780789527254,0.952801076438407,102.87890625
0.05,6,60,10,0.984675923046624,0.997704550564759,0.9739422738760254,0.9323452498394952,0.9526899183564077,77.64453125
0.08,4,50,12,0.984754959885565,0.9975161572637152,0.9801490683229813,0.9266453704138676,0.952646575871728,75.67578125
0.05,6,50,12,0.9846798101042769,0.9970170995621784,0.9779220136575066,0.9283835204584958,0.9525090973354647,76.06640625
0.05,6,70,10,0.9845346932852375,0.9982292263748151,0.9738104201790713,0.9316014468924696,0.9522384237399363,89.78515625
0.05,7,60,10,0.9844958227087091,0.9963129487160816,0.9736954102010084,0.931476174817181,0.9521179963666339,77.61328125
0.05,4,70,16,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,18,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,20,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,22,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,24,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,26,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,28,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,30,0.9845100752534361,0.9974200242886803,0.9812116022512823,0.9240929518798641,0.9517961041736389,117.78515625
0.05,4,70,14,0.9845087795675519,0.9974196736646732,0.9812034450651769,0.9240929518798641,0.9517922664408693,114.75390625
0.05,7,50,12,0.9842120675000519,0.9968550247484933,0.9747224482081371,0.928681041637306,0.951144897378223,76.03515625
0.05,5,60,12,0.9841680141799863,0.9976900520377837,0.9770761567247404,0.9260581575609527,0.9508833283087127,90.22265625
0.05,5,60,18,0.984120073802268,0.9983627623660773,0.9761248927888104,0.9267080064515119,0.950774767248512,127.86328125
0.05,6,50,10,0.9840475153927483,0.9963097682039265,0.9759646315511639,0.9264183147774072,0.9505462724935733,65.50390625
0.05,5,60,20,0.9837870825300081,0.9983898499335743,0.9760584448319464,0.9247114827516011,0.9496914262739974,140.14453125
0.05,5,60,22,0.9837857868441238,0.9983524179853657,0.9760582469711244,0.9247036532468956,0.9496872034865956,151.33203125
0.05,5,60,24,0.9837857868441238,0.998352860863493,0.9760582469711244,0.9247036532468956,0.9496872034865956,154.87890625
0.05,5,60,26,0.9837857868441238,0.9983528606811485,0.9760582469711244,0.9247036532468956,0.9496872034865956,155.19140625
0.05,5,60,28,0.9837857868441238,0.9983528606811485,0.9760582469711244,0.9247036532468956,0.9496872034865956,155.19140625
0.05,5,60,30,0.9837857868441238,0.9983528606811485,0.9760582469711244,0.9247036532468956,0.9496872034865956,155.19140625
0.05,7,50,10,0.9836886104028029,0.9961408995957632,0.9724413002979098,0.927725842063231,0.9495574405680147,65.48828125
0.05,4,70,10,0.9834553869436324,0.9971991844270429,0.9850705960790271,0.9138754482391444,0.9481384004906321,89.50390625
0.05,5,50,10,0.9832143893691565,0.9967914443187074,0.9718145416574168,0.9254083086703935,0.9480438749523752,65.53515625
0.05,5,70,10,0.9829073118145821,0.9977026282777269,0.9626128964503256,0.9329481217018212,0.947548388122843,89.78515625
0.05,5,60,10,0.9825989385741236,0.9972584940648399,0.9635539187851847,0.9300277164466576,0.9464940239043824,77.64453125
0.05,5,50,14,0.9825160146775297,0.9977310971406743,0.9788149092067537,0.9141338218944269,0.9453693057602306,86.56640625
0.05,5,50,16,0.9823177747372349,0.9978355114334184,0.9772972611107856,0.9143921955497095,0.9447988253520101,96.95703125
0.05,5,50,20,0.9819135207413396,0.9982709121144347,0.9748157299431538,0.9143295595120653,0.9436043293646145,117.66015625
0.05,5,50,22,0.9819122250554554,0.9982958154206715,0.9748075927811817,0.9143295595120653,0.9436005171299289,127.50390625
0.05,5,50,24,0.9819122250554554,0.9982966014102157,0.9748075927811817,0.9143295595120653,0.9436005171299289,130.55078125
0.05,5,50,26,0.9819122250554554,0.9982966014102157,0.9748075927811817,0.9143295595120653,0.9436005171299289,130.86328125
0.05,5,50,28,0.9819122250554554,0.9982966014102157,0.9748075927811817,0.9143295595120653,0.9436005171299289,130.86328125
0.05,5,50,30,0.9819122250554554,0.9982966014102157,0.9748075927811817,0.9143295595120653,0.9436005171299289,130.86328125
0.05,5,50,18,0.981896676824844,0.9982514920021571,0.974583201214933,0.9144548315873537,0.9435620687983713,107.37890625
0.05,5,50,12,0.9817062109998549,0.9975227162897525,0.976063361689645,0.9118162885015894,0.9428466181179338,75.97265625
0.05,3,120,10,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,12,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,14,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,16,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,18,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,20,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,22,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,24,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,26,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,28,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.05,3,120,30,0.9817593341211104,0.9976597373812889,0.987307468011389,0.9013638997197038,0.9423802624362532,122.80078125
0.1,3,60,10,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,12,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,14,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,16,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,18,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,20,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,22,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,24,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,26,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,28,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.1,3,60,30,0.9816194000456081,0.9976427286584811,0.9865355936851848,0.9012307981397096,0.9419558101472995,63.73828125
0.05,3,110,10,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,12,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,14,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,16,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,18,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,20,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,22,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,24,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,26,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,28,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.05,3,110,30,0.9815597984949312,0.997477873712362,0.9871819087193928,0.9002599395562236,0.9417194244015102,112.76953125
0.08,3,70,10,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,12,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,14,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,16,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,18,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,20,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,22,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,24,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,26,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,28,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.08,3,70,30,0.9794309865870597,0.9974334063997878,0.986956105291572,0.8874352108485617,0.9345536248015995,73.20703125
0.05,3,100,10,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,12,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,14,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,16,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,18,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,20,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,22,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,24,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,26,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,28,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.05,3,100,30,0.9793428799469287,0.9973035431290518,0.9866430990796451,0.8871846666979847,0.9342743714159683,102.75390625
0.1,3,50,10,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,12,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,14,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,16,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,18,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,20,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,22,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,24,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,26,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,28,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.1,3,50,30,0.9790668988535771,0.9971011639866822,0.9847155121476486,0.8872786207544511,0.9334612818464124,53.80078125
0.05,4,60,10,0.978820718535564,0.9970782200928012,0.9848252685831693,0.8856657427851115,0.9326171552946608,77.39453125
0.08,3,60,10,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,12,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,14,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,16,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,18,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,20,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,22,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,24,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,26,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,28,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.08,3,60,30,0.9783477931878019,0.9971334627388891,0.9869800577299327,0.8807801318488593,0.93086085700928,63.31640625
0.05,3,90,10,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,12,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,14,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,16,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,18,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,20,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,22,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,24,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,26,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,28,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.05,3,90,30,0.9782454340029438,0.996882406157945,0.9864158554766289,0.8806705187829817,0.9305486614381681,92.76953125
0.08,3,50,10,0.9776973588738935,0.996540618719518,0.9866651399984147,0.877084605627848,0.9286534388354424,53.42578125
0.08,3,50,12,0.9776973588738935,0.996540618719518,0.9866651399984147,0.877084605627848,0.9286534388354424,53.42578125
0.08,3,50,14,0.9776973588738935,0.996540618719518,0.9866651399984147,0.877084605627848,0.9286534388354424,53.42578125
0.08,3,50,16,0.9776973588738935,0.996540618719518,0.9866651399984147,0.877084605627848,0.9286534388354424,53.42578125
0.08,3,50,18,0.9776973588738935,0.996540618719518,0.9866651399984147,0.877084605627848,0.9286534388354424,53.42578125
0.08,3,50,20,0.9776973588738935,0.996540618719518,0.9866651399984147,0.877084605627848,0.9286534388354424,53.42578125
0.08,3,50,22,0.9776973588738935,0.996540618719518,0.9866651399984147,0.877084605627848,0.9286534388354424,53.42578125
